report_date	report	source_family_id	arxiv_id	primary_identifier	prior_first_public_date	published	updated	primary_category	latest_version	scheduled_announcement_et	schedule_first_public_asia_shanghai	schedule_owner_report_date	datacite_doi	datacite_created	datacite_registered	datacite_owner_report_date	datacite_created_et_month	resolved_owner_report_date	schedule_matches_datacite_owner	identifier_month_matches_owner	reconciliation	withdrawn_keyword_signal	prior_state	prior_review_status	prior_books_disposition	title
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-26917	2606.26917	arXiv:2606.26917v1	2026-06-25	2026-06-25T11:53:37Z	2026-06-25T11:53:37Z	cs.LG	2606.26917v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.26917	2026-06-26T02:02:46Z	2026-06-26T02:02:47Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	GEOALIGN: Geometric Rollout Curation for Robust LLM Reinforcement Learning
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-26918	2606.26918	arXiv:2606.26918v1	2026-06-25	2026-06-25T11:53:41Z	2026-06-25T11:53:41Z	cs.AI	2606.26918v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.26918	2026-06-26T02:02:48Z	2026-06-26T02:02:48Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	Diagnosing Task Insensitivity in Language Agents
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-26924	2606.26924	arXiv:2606.26924v1	2026-06-25	2026-06-25T12:02:18Z	2026-06-25T12:02:18Z	cs.SE	2606.26924v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.26924	2026-06-26T02:02:55Z	2026-06-26T02:02:56Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	A Deterministic Control Plane for LLM Coding Agents
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-26933	2606.26933	arXiv:2606.26933v1	2026-06-25	2026-06-25T12:08:07Z	2026-06-25T12:08:07Z	cs.CR	2606.26933v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.26933	2026-06-26T02:03:07Z	2026-06-26T02:03:08Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	Chai: Agentic Discovery of Cryptographic Misuse Vulnerabilities
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-26935	2606.26935	arXiv:2606.26935v1	2026-06-25	2026-06-25T12:09:16Z	2026-06-25T12:09:16Z	cs.AI	2606.26935v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.26935	2026-06-26T02:03:10Z	2026-06-26T02:03:10Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	Where Do CoT Training Gains Land in LLM based Agents?
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-26960	2606.26960	arXiv:2606.26960v1	2026-06-25	2026-06-25T12:32:52Z	2026-06-25T12:32:52Z	cs.NI	2606.26960v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.26960	2026-06-26T02:03:41Z	2026-06-26T02:03:42Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	Toward Agentic SysAdmin: Rethinking System Administration with AI Agents
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-26978	2606.26978	arXiv:2606.26978v1	2026-06-25	2026-06-25T12:49:59Z	2026-06-25T12:49:59Z	cs.SE	2606.26978v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.26978	2026-06-26T02:04:05Z	2026-06-26T02:04:05Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	To Run or Not to Run: Analyzing the Cost-Effectiveness of Code Execution in LLM-Based Program Repair
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-26979	2606.26979	arXiv:2606.26979v1	2026-06-25	2026-06-25T12:50:01Z	2026-07-02T03:08:38Z	cs.SE	2606.26979v2	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.26979	2026-06-26T02:04:06Z	2026-06-26T02:04:06Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	How Much Static Structure Do Code Agents Need? A Study of Deterministic Anchoring
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-26990	2606.26990	arXiv:2606.26990v1	2026-06-25	2026-06-25T13:05:41Z	2026-06-25T13:05:41Z	cs.LG	2606.26990v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.26990	2026-06-26T02:04:20Z	2026-06-26T02:04:20Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	Decision-Aligned Evaluation of Uncertainty Quantification
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-26997	2606.26997	arXiv:2606.26997v1	2026-06-25	2026-06-25T13:14:14Z	2026-07-05T07:05:22Z	cs.DC	2606.26997v2	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.26997	2026-06-26T02:04:29Z	2026-06-26T02:04:29Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	RolloutPipe: Overlapping Pipelined Rollout and Training in Disaggregated On-Policy LLM Reinforcement Learning
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27005	2606.27005	arXiv:2606.27005v1	2026-06-25	2026-06-25T13:22:07Z	2026-06-25T13:22:07Z	cs.AI	2606.27005v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27005	2026-06-26T02:04:39Z	2026-06-26T02:04:40Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	Adaptive Utility driven Resource Orchestration for Resilient AI (AURORA-AI)
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27009	2606.27009	arXiv:2606.27009v1	2026-06-25	2026-06-25T13:24:21Z	2026-06-25T13:24:21Z	cs.AI	2606.27009v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27009	2026-06-26T02:04:45Z	2026-06-26T02:04:45Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	Semantic Early-Stopping for Iterative LLM Agent Loops
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27027	2606.27027	arXiv:2606.27027v1	2026-06-25	2026-06-25T13:35:28Z	2026-06-25T13:35:28Z	cs.CR	2606.27027v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27027	2026-06-26T02:05:07Z	2026-06-26T02:05:08Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	ShareLock: A Stealthy Multi-Tool Threshold Poisoning Attack Against MCP
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27045	2606.27045	arXiv:2606.27045v1	2026-06-25	2026-06-25T13:51:22Z	2026-06-25T13:51:22Z	cs.SE	2606.27045v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27045	2026-06-26T02:05:29Z	2026-06-26T02:05:30Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	The Spec Growth Engine: Spec-Anchored, Code-Coupled, Drift-Enforced Architecture for AI-Assisted Software Development
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27079	2606.27079	arXiv:2606.27079v1	2026-06-25	2026-06-25T14:19:36Z	2026-06-27T13:41:35Z	cs.RO	2606.27079v2	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27079	2026-06-26T02:06:12Z	2026-06-26T02:06:13Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	ForesightSafety-VLA: A Unified Diagnostic Safety Benchmark for Vision-Language-Action Models
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27091	2606.27091	arXiv:2606.27091v1	2026-06-25	2026-06-25T14:29:03Z	2026-06-25T14:29:03Z	cs.CR	2606.27091v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27091	2026-06-26T02:06:28Z	2026-06-26T02:06:29Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	Inherited Circuits, Learned Semantics: How Fine-Tuning Creates Evasion Vulnerabilities Invisible to Standard Evaluation
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27136	2606.27136	arXiv:2606.27136v1	2026-06-25	2026-06-25T15:11:02Z	2026-06-25T15:11:02Z	cs.AI	2606.27136v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27136	2026-06-26T02:07:25Z	2026-06-26T02:07:26Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	Joint Learning of Experiential Rules and Policies for Large Language Model Agents
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27146	2606.27146	arXiv:2606.27146v1	2026-06-25	2026-06-25T15:18:10Z	2026-06-25T15:18:10Z	cs.RO	2606.27146v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27146	2026-06-26T02:07:38Z	2026-06-26T02:07:38Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	PhysReflect-VLA: Physical Feasibility and Self-Reflective Regulation for Reliable Vision-Language-Action Policies
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27153	2606.27153	arXiv:2606.27153v1	2026-06-25	2026-06-25T15:23:03Z	2026-06-25T15:23:03Z	cs.DC	2606.27153v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27153	2026-06-26T02:07:47Z	2026-06-26T02:07:47Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	DMuon: Efficient Distributed Muon Training with Near-Adam Overhead
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27154	2606.27154	arXiv:2606.27154v1	2026-06-25	2026-06-25T15:24:23Z	2026-06-30T11:12:24Z	cs.AI	2606.27154v2	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27154	2026-06-26T02:07:48Z	2026-06-26T02:07:49Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	OpenRCA 2.0: From Outcome Labels to Causal Process Supervision
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27188	2606.27188	arXiv:2606.27188v1	2026-06-25	2026-06-25T15:50:42Z	2026-06-25T15:50:42Z	cs.AI	2606.27188v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27188	2026-06-26T02:08:32Z	2026-06-26T02:08:33Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	A Process Harness for Uplifting Legacy Workflows to Agentic BPM: Design and Realization in CUGA FLO
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27205	2606.27205	arXiv:2606.27205v1	2026-06-25	2026-06-25T16:02:05Z	2026-07-03T12:47:47Z	cs.SE	2606.27205v2	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27205	2026-06-26T02:08:54Z	2026-06-26T02:08:55Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	Smaller Models, Unexpected Costs: Trade-offs in LLM Quantization for Automated Program Repair
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27210	2606.27210	arXiv:2606.27210v1	2026-06-25	2026-06-25T16:03:57Z	2026-06-25T16:03:57Z	cs.CL	2606.27210v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27210	2026-06-26T02:09:00Z	2026-06-26T02:09:01Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	Paved with True Intents: Intent-Aware Training Improves LLM Safety Classification Across Training Regimes
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27226	2606.27226	arXiv:2606.27226v1	2026-06-25	2026-06-25T16:14:50Z	2026-06-25T16:14:50Z	cs.AI	2606.27226v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27226	2026-06-26T02:09:21Z	2026-06-26T02:09:22Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	Ask, Don't Judge: Binary Questions for Interpretable LLM Evaluation and Self-Improvement
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27242	2606.27242	arXiv:2606.27242v1	2026-06-25	2026-06-25T16:30:27Z	2026-06-25T16:30:27Z	cs.LG	2606.27242v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27242	2026-06-26T02:09:42Z	2026-06-26T02:09:43Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	The Geometry of Updates: Fisher Alignment at Vocabulary Scale
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27243	2606.27243	arXiv:2606.27243v1	2026-06-25	2026-06-25T16:30:39Z	2026-07-28T15:00:22Z	cs.IR	2606.27243v3	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27243	2026-06-26T02:09:43Z	2026-06-26T02:09:44Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	NOVA: A Verification-Aware Agent Harness for Architecture Evolution in Industrial Recommender Systems
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27251	2606.27251	arXiv:2606.27251v1	2026-06-25	2026-06-25T16:36:35Z	2026-06-25T16:36:35Z	cs.RO	2606.27251v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27251	2026-06-26T02:09:53Z	2026-06-26T02:09:54Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	Advancing Omnimodal Embodied Agents from Isolated Skills to Everyday Physical Autonomy
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27268	2606.27268	arXiv:2606.27268v1	2026-06-25	2026-06-25T16:50:21Z	2026-06-25T16:50:21Z	cs.RO	2606.27268v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27268	2026-06-26T02:10:15Z	2026-06-26T02:10:16Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	E-TTS: A New Embodied Test-Time Scaling Framework for Robotic Manipulation
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27288	2606.27288	arXiv:2606.27288v1	2026-06-25	2026-06-25T17:06:06Z	2026-06-25T17:06:06Z	cs.AI	2606.27288v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27288	2026-06-26T02:10:45Z	2026-06-26T02:10:46Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	When Does Combining Language Models Help? A Co-Failure Ceiling on Routing, Voting, and Mixture-of-Agents Across 67 Frontier Models
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27326	2606.27326	arXiv:2606.27326v1	2026-06-25	2026-06-25T17:38:45Z	2026-06-25T17:38:45Z	cs.LG	2606.27326v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27326	2026-06-26T02:11:39Z	2026-06-26T02:11:39Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	No Change — Existing Coverage	Hallucination in World Models is Predictable and Preventable
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27330	2606.27330	arXiv:2606.27330v1	2026-06-25	2026-06-25T17:44:48Z	2026-06-25T17:44:48Z	cs.CL	2606.27330v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27330	2026-06-26T02:11:44Z	2026-06-26T02:11:45Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	Empowering GUI Agents via Autonomous Experience Exploration and Hindsight Experience Utilization for Task Planning
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27350	2606.27350	arXiv:2606.27350v1	2026-06-25	2026-06-25T17:55:37Z	2026-07-17T09:01:07Z	cs.AR	2606.27350v3	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27350	2026-06-26T02:12:12Z	2026-06-26T02:12:13Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	CHIA: An open-source framework for principled, agentic AI-driven hardware/software co-design research
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27355	2606.27355	arXiv:2606.27355v1	2026-06-25	2026-06-25T17:56:33Z	2026-07-22T06:06:12Z	cs.RO	2606.27355v2	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27355	2026-06-26T02:12:19Z	2026-06-26T02:12:19Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Integrate	RouterVLA: Budgeted Commissioning and Expert Onboarding for Growing VLA Pools
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27359	2606.27359	arXiv:2606.27359v1	2026-06-25	2026-06-25T17:58:02Z	2026-06-25T17:58:02Z	stat.ML	2606.27359v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27359	2026-06-26T02:12:24Z	2026-06-26T02:12:24Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	When are likely answers right? On Sequence Probability and Correctness in LLMs
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27369	2606.27369	arXiv:2606.27369v1	2026-06-25	2026-06-25T17:59:36Z	2026-06-25T17:59:36Z	cs.LG	2606.27369v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27369	2026-06-26T02:12:37Z	2026-06-26T02:12:37Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	Reinforcement Learning without Ground-Truth Solutions can Improve LLMs
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27374	2606.27374	arXiv:2606.27374v1	2026-06-25	2026-06-25T17:59:56Z	2026-06-25T17:59:56Z	cs.RO	2606.27374v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27374	2026-06-26T02:12:43Z	2026-06-26T02:12:44Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	World Action Models Enable Continual Imitation Learning with Recurrent Generative Replays
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27375	2606.27375	arXiv:2606.27375v1	2026-06-25	2026-06-25T17:59:57Z	2026-06-25T17:59:57Z	cs.RO	2606.27375v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27375	2026-06-26T02:12:44Z	2026-06-26T02:12:45Z	2026-06-26	2606	2026-06-26	yes	yes	owner_confirmed_by_datacite	no	retained	deep_complete	Weekly Only — Context	Scalable Behavior Cloning with Open Data, Training, and Evaluation
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27406	2606.27406	arXiv:2606.27406v1	2026-06-25	2026-06-25T08:02:32Z	2026-06-25T08:02:32Z	cs.SE	2606.27406v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27406	2026-06-29T01:36:04Z	2026-06-29T01:36:05Z	2026-06-29	2606	2026-06-29	no	yes	owner_move_required	no	retained	deep_complete	Weekly Only — Context	Towards Evaluation of Implicit Software World Models in Coding LLMs
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27409	2606.27409	arXiv:2606.27409v1	2026-06-25	2026-06-25T10:52:54Z	2026-06-25T10:52:54Z	cs.MA	2606.27409v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27409	2026-06-29T01:36:08Z	2026-06-29T01:36:09Z	2026-06-29	2606	2026-06-29	no	yes	owner_move_required	no	retained	deep_complete	Integrate	Delayed Verification Destabilizes Multi-Agent LLM Belief: Instability Thresholds and Optimal Corrector Placement
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27416	2606.27416	arXiv:2606.27416v1	2026-06-25	2026-06-25T17:52:26Z	2026-06-25T17:52:26Z	cs.MA	2606.27416v1	2026-06-25T20:00:00-04:00	2026-06-26T08:00:00+08:00	2026-06-26	10.48550/arxiv.2606.27416	2026-06-29T01:36:17Z	2026-06-29T01:36:18Z	2026-06-29	2606	2026-06-29	no	yes	owner_move_required	no	retained	deep_complete	Weekly Only — Context	Glite ARF: Verifier-Driven Research with Parallel LLM Coding Agents
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27457	2606.27457	arXiv:2606.27457v1	2026-06-25	2026-06-25T18:29:24Z	2026-06-25T18:29:24Z	cs.PF	2606.27457v1	2026-06-28T20:00:00-04:00	2026-06-29T08:00:00+08:00	2026-06-29	10.48550/arxiv.2606.27457	2026-06-29T01:37:09Z	2026-06-29T01:37:09Z	2026-06-29	2606	2026-06-29	yes	yes	owner_move_required	no	retained	deep_complete	No Change — Existing Coverage	Cluster, Route, Escalate: Cascaded Framework for Cost-Aware LLM Serving
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27472	2606.27472	arXiv:2606.27472v1	2026-06-25	2026-06-25T18:50:32Z	2026-06-25T18:50:32Z	cs.CL	2606.27472v1	2026-06-28T20:00:00-04:00	2026-06-29T08:00:00+08:00	2026-06-29	10.48550/arxiv.2606.27472	2026-06-29T01:37:27Z	2026-06-29T01:37:28Z	2026-06-29	2606	2026-06-29	yes	yes	owner_move_required	no	retained	deep_complete	No Change — Existing Coverage	Supersede: Diagnosing and Training the Memory-Update Gap in LLM Agents
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27474	2606.27474	arXiv:2606.27474v1	2026-06-25	2026-06-25T18:52:24Z	2026-06-25T18:52:24Z	cs.SE	2606.27474v1	2026-06-28T20:00:00-04:00	2026-06-29T08:00:00+08:00	2026-06-29	10.48550/arxiv.2606.27474	2026-06-29T01:37:30Z	2026-06-29T01:37:31Z	2026-06-29	2606	2026-06-29	yes	yes	owner_move_required	no	retained	deep_complete	Weekly Only — Context	Speculative Refinement: A Hybrid Autoregressive Diffusion Decoding Strategy and Its Behavior Across Benchmarks
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27483	2606.27483	arXiv:2606.27483v1	2026-06-25	2026-06-25T19:05:44Z	2026-06-25T19:05:44Z	cs.AI	2606.27483v1	2026-06-28T20:00:00-04:00	2026-06-29T08:00:00+08:00	2026-06-29	10.48550/arxiv.2606.27483	2026-06-29T01:37:42Z	2026-06-29T01:37:42Z	2026-06-29	2606	2026-06-29	yes	yes	owner_move_required	no	retained	deep_complete	Weekly Only — Context	Internalizing the Future: A Unified Agentic Training Paradigm for World Model Planning
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27492	2606.27492	arXiv:2606.27492v1	2026-06-25	2026-06-25T19:16:51Z	2026-06-25T19:16:51Z	cs.MA	2606.27492v1	2026-06-28T20:00:00-04:00	2026-06-29T08:00:00+08:00	2026-06-29	10.48550/arxiv.2606.27492	2026-06-29T01:37:53Z	2026-06-29T01:37:54Z	2026-06-29	2606	2026-06-29	yes	yes	owner_move_required	no	retained	deep_complete	No Change — Existing Coverage	QueenBee Planner: Skill-Evolving Communication Topologies for Token-Efficient LLM Multi-Agent Systems
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27499	2606.27499	arXiv:2606.27499v1	2026-06-25	2026-06-25T19:34:25Z	2026-08-31T03:08:24Z	cs.CV	2606.27499v2	2026-06-28T20:00:00-04:00	2026-06-29T08:00:00+08:00	2026-06-29	10.48550/arxiv.2606.27499	2026-06-29T01:38:02Z	2026-06-29T01:38:02Z	2026-06-29	2606	2026-06-29	yes	yes	owner_move_required	no	retained	deep_complete	Weekly Only — Context	DMV-Bench: Diagnosing Long-Horizon Multimodal Agents' Visual Memory with Incidental Cue Injection
2026-06-26	papers/2026/06/26/README.md	SF-2026-ARXIV-2606-27510	2606.27510	arXiv:2606.27510v1	2026-06-25	2026-06-25T19:52:16Z	2026-06-25T19:52:16Z	cs.LG	2606.27510v1	2026-06-28T20:00:00-04:00	2026-06-29T08:00:00+08:00	2026-06-29	10.48550/arxiv.2606.27510	2026-06-29T01:38:16Z	2026-06-29T01:38:16Z	2026-06-29	2606	2026-06-29	yes	yes	owner_move_required	no	retained	deep_complete	Weekly Only — Context	The Curse of Multiple Mediators: Hidden Interaction Effects in Activation Patching
